tau,VACF
1.4000000000000284e-13,0.046625210741102888
1.4000000000000304e-13,0.035720224185752679
1.4000000000000324e-13,0.043123744905615193
1.4000000000000344e-13,0.04050279579449368
1.4000000000000364e-13,0.037239852815291415
1.4000000000000385e-13,0.027465438335595383
1.4000000000000405e-13,0.031706710768745018
1.4000000000000425e-13,0.029116947985500245
1.4000000000000445e-13,0.026774342226843044
1.4000000000000465e-13,0.021332240379969645
1.4000000000000486e-13,0.026808716295414176
1.4000000000000506e-13,0.019489838268222825
1.4000000000000526e-13,0.016790562119507763
1.4000000000000546e-13,0.011014037495232673
1.4999999999999976e-13,0.012919107096461374
1.4999999999999982e-13,0.027192579955006652
1.4999999999999987e-13,0.056855368534232127
1.4999999999999992e-13,0.056846084780101794
1.4999999999999994e-13,0.019621754199153889
1.4999999999999997e-13,0.054493970932698269
1.4999999999999999e-13,0.20582138590572951
1.5000000000000002e-13,0.15943052620909146
1.5000000000000004e-13,0.026161114483941775
1.5000000000000007e-13,0.011330740271188326
1.5000000000000017e-13,0.010912550708320137
1.5000000000000027e-13,0.015575265411413734
1.5000000000000037e-13,0.0098424495977922338
1.5000000000000047e-13,0.013919268233938442
1.5000000000000057e-13,0.0086891377765416864
1.5000000000000067e-13,0.0081876444385788286
1.5000000000000077e-13,0.011267179638844627
1.5000000000000088e-13,0.0067705087147762614
1.5000000000000098e-13,0.0061090521546900683
1.5000000000000108e-13,0.0098866562209833694
1.5000000000000128e-13,0.0063731586128192687
1.5000000000000148e-13,-0.003919003951044565
1.5000000000000158e-13,0.081143610563568697
1.5000000000000168e-13,-0.014546051534300431
1.5000000000000178e-13,-0.0017726537008028807
1.5000000000000199e-13,-0.050159493990274265
1.5000000000000219e-13,0.051075284003865608
1.5000000000000239e-13,0.082116954050847749
1.5000000000000259e-13,0.052945935567773376
1.5000000000000279e-13,0.045277266650711898
1.50000000000003e-13,0.03430258423777649
1.500000000000032e-13,0.041364753751315896
1.500000000000034e-13,0.038844013831864754
1.500000000000036e-13,0.035567370230625943
1.500000000000038e-13,0.026068963397909983
1.5000000000000401e-13,0.029886735195582836
1.5000000000000421e-13,0.027239317093210317
1.5000000000000441e-13,0.024871330862587037
1.5000000000000461e-13,0.018283754178279807
1.5000000000000481e-13,0.025936661269628056
1.5000000000000502e-13,0.014188020155886353
1.5000000000000522e-13,0.018646823289397881
1.5000000000000542e-13,0.0078157403083495731
1.5000000000000562e-13,0.0020675790193069908
1.5999999999999977e-13,0.0122928595267848
1.5999999999999982e-13,0.037721473905782045
1.5999999999999987e-13,0.042796574754608095
1.5999999999999992e-13,0.07193810773252475
1.5999999999999995e-13,0.028687288092030555
1.5999999999999997e-13,0.11465491916989351
1.6e-13,0.22920603787872224
1.6000000000000003e-13,0.056369096806149196
1.6000000000000005e-13,0.013086515062700062
1.6000000000000013e-13,0.010260186289288388
1.6000000000000023e-13,0.014598716215730417
1.6000000000000033e-13,0.009196240803535552
1.6000000000000043e-13,0.012963963921202937
1.6000000000000053e-13,0.0080662486013531893
1.6000000000000063e-13,0.007580392235831959
1.6000000000000073e-13,0.010396313095734768
1.6000000000000083e-13,0.0062259223877973065
1.6000000000000093e-13,0.0056034465082418633
1.6000000000000103e-13,0.0090485721954478068
1.6000000000000124e-13,0.0059709050666396386
1.6000000000000144e-13,-0.0024318404726128224
1.6000000000000164e-13,-0.018055702595080443
1.6000000000000174e-13,0.075988571820750292
1.6000000000000194e-13,-0.053652466438820899
1.6000000000000215e-13,0.066324901539107639
1.6000000000000235e-13,0.04695619743827744
1.6000000000000255e-13,0.053830970533737262
1.6000000000000275e-13,0.044345938968613663
1.6000000000000295e-13,0.03312204409344225
1.6000000000000316e-13,0.039849959470834168
1.6000000000000336e-13,0.037439964484526515
1.6000000000000356e-13,0.034170954752148069
1.6000000000000376e-13,0.024897773190554348
1.6000000000000396e-13,0.028346309531226299
1.6000000000000416e-13,0.025637103001049131
1.6000000000000437e-13,0.023239718565263991
1.6000000000000457e-13,0.016979366705113099
1.6000000000000477e-13,0.022675455806767875
1.6000000000000497e-13,0.01419257281168761
1.6000000000000517e-13,0.013812919525081686
1.6000000000000538e-13,0.010168568567419803
1.6000000000000558e-13,0.0018570073062216532
1.6999999999999978e-13,0.017301317203218158
1.6999999999999983e-13,0.030606622633396998
1.6999999999999988e-13,0.057388243627492119
1.6999999999999993e-13,0.05377239580368727
1.6999999999999996e-13,0.037457866185770579
1.6999999999999998e-13,0.1878505557910575
1.7000000000000001e-13,0.15620226280400079
1.7000000000000003e-13,0.045007939258109871
1.7000000000000008e-13,0.0096964168166421751
1.7000000000000018e-13,0.013753674494551352
1.7000000000000029e-13,0.0086366716243343345
1.7000000000000039e-13,0.012136730609543456
1.7000000000000049e-13,0.0075271573001746139
1.7000000000000059e-13,0.0070552799459358993
1.7000000000000069e-13,0.0096443798334027199
1.7000000000000079e-13,0.0057565661766914899
1.7000000000000089e-13,0.0051682799403118783
1.7000000000000099e-13,0.0083266161890602989
1.7000000000000119e-13,0.0055878940996983879
1.700000000000014e-13,-0.0015451652874793344
1.700000000000016e-13,-0.020365387354994248
1.700000000000017e-13,0.072120005120652045
1.700000000000018e-13,-0.00045319164033420594
1.700000000000019e-13,-0.040562775318084762
1.700000000000021e-13,0.030939601062728833
1.700000000000023e-13,0.047080827458284298
1.7000000000000251e-13,0.055651004235032997
1.7000000000000271e-13,0.04382094896446137
1.7000000000000291e-13,0.032156192973510071
1.7000000000000311e-13,0.038536836573278381
1.7000000000000331e-13,0.036239006602977693
1.7000000000000352e-13,0.033000944507056353
1.7000000000000372e-13,0.023913904915136931
1.7000000000000392e-13,0.027038509931238026
1.7000000000000412e-13,0.024263182121759534
1.7000000000000432e-13,0.021832061358044958
1.7000000000000453e-13,0.0158511006339308
1.7000000000000473e-13,0.021023954208709894
1.7000000000000493e-13,0.011954509812229331
1.7000000000000513e-13,0.013715185324485464
1.7000000000000533e-13,0.00792583496262423
1.7000000000000554e-13,0.0029734997576357581
1.7999999999999979e-13,0.016609005234411753
1.7999999999999984e-13,0.044763912944926869
1.7999999999999989e-13,0.040277890957218884
1.7999999999999994e-13,0.062368492911336046
1.7999999999999997e-13,0.046054692828853702
1.7999999999999999e-13,0.21274809281324863
1.8000000000000002e-13,0.11287163394657979
1.8000000000000004e-13,0.040209351347735428
1.8000000000000014e-13,0.013018221393135479
1.8000000000000024e-13,0.0081491306198086325
1.8000000000000034e-13,0.011415714003617961
1.8000000000000044e-13,0.0070573889649833653
1.8000000000000055e-13,0.0065979718138894925
1.8000000000000065e-13,0.0089903360094633535
1.8000000000000075e-13,0.0053489393929350383
1.8000000000000085e-13,0.0047907868717385477
1.8000000000000095e-13,0.0076999086178811621
1.8000000000000115e-13,0.0052312497297725084
1.8000000000000135e-13,-0.0009781595827892107
1.8000000000000156e-13,-0.02311611132249761
1.8000000000000166e-13,0.067863149194053937
1.8000000000000176e-13,-2.3002809101581284e-05
1.8000000000000186e-13,-0.029867655981706712
1.8000000000000206e-13,-0.0029677699109316624
1.8000000000000226e-13,0.048645393183312242
1.8000000000000246e-13,0.058708717391441699
1.8000000000000267e-13,0.04371149276407385
1.8000000000000287e-13,0.031392894471827269
1.8000000000000307e-13,0.037396147360645164
1.8000000000000327e-13,0.035200279641037779
1.8000000000000347e-13,0.032017458046775867
1.8000000000000368e-13,0.023087552756317724
1.8000000000000388e-13,0.025926934178838821
1.8000000000000408e-13,0.023081095603438021
1.8000000000000428e-13,0.020611636263021187
1.8000000000000448e-13,0.014869457483807667
1.8000000000000469e-13,0.019586011704586286
1.8000000000000489e-13,0.011055798583976569
1.8000000000000509e-13,0.011618318531031308
1.8000000000000529e-13,0.008208367523247502
1.8000000000000549e-13,0.0026959467755383769
1.899999999999998e-13,0.025660622601722975
1.8999999999999985e-13,0.033566371248566346
1.899999999999999e-13,0.048574154804934364
1.8999999999999995e-13,0.051988332322318337
1.8999999999999997e-13,0.069637666612471547
1.9e-13,0.23607315209963328
1.9000000000000002e-13,0.07668795106893532
1.9000000000000005e-13,0.016291738232986828
1.900000000000001e-13,0.012375148872366801
1.900000000000002e-13,0.0077221485270842598
1.900000000000003e-13,0.010783770112140165
1.900000000000004e-13,0.0066456004044686537
1.900000000000005e-13,0.0061972474632854433
1.900000000000006e-13,0.0084177447027931201
1.9000000000000071e-13,0.0049925232166914187
1.9000000000000081e-13,0.0044610399134068935
1.9000000000000091e-13,0.0071521464041568641
1.9000000000000111e-13,0.0049029724257036965
1.9000000000000131e-13,-0.00059987221035601656
1.9000000000000151e-13,-0.012696456947981469
1.9000000000000161e-13,0.063135412036626939
1.9000000000000171e-13,-0.012469288946404988
1.9000000000000182e-13,-0.021520356899878659
1.9000000000000202e-13,-0.050388043161173658
1.9000000000000222e-13,0.065723635057819904
1.9000000000000242e-13,0.063683042174187965
1.9000000000000262e-13,0.04404859138890848
1.9000000000000283e-13,0.030828232196920352
1.9000000000000303e-13,0.036409376528871829
1.9000000000000323e-13,0.03429147656722939
1.9000000000000343e-13,0.031187631877289144
1.9000000000000363e-13,0.022394776653258536
1.9000000000000384e-13,0.024982874985582132
1.9000000000000404e-13,0.022062237818805844
1.9000000000000424e-13,0.019549620919903497
1.9000000000000444e-13,0.014011274708830023
1.9000000000000464e-13,0.018326981986023377
1.9000000000000484e-13,0.01027011139194977
1.9000000000000505e-13,0.010731136772201746
1.9000000000000525e-13,0.0075192565199084758
1.9000000000000545e-13,0.0024567725001264588
1.9999999999999975e-13,0.0045848903588399242
1.999999999999998e-13,0.020206501287279778
1.9999999999999985e-13,0.041446574090730916
1.9999999999999991e-13,0.038651760475691833
1.9999999999999993e-13,0.0081584079861299393
1.9999999999999996e-13,0.051750401690635522
1.9999999999999998e-13,0.13645124995597985
2.0000000000000001e-13,0.17581914335278498
2.0000000000000003e-13,0.06563072400018144
2.0000000000000006e-13,0.011810780325763784
2.0000000000000016e-13,0.0073466093872040054
2.0000000000000026e-13,0.010227278836100476
2.0000000000000036e-13,0.0062827882001930601
2.0000000000000046e-13,0.0058442108947718363
2.0000000000000056e-13,0.0079135986008089295
2.0000000000000066e-13,0.0046790126248883049
2.0000000000000076e-13,0.0041712143088823385
2.0000000000000086e-13,0.0066704370044057609
2.0000000000000107e-13,0.0046025982492489959
2.0000000000000127e-13,-0.00034027451095326543
2.0000000000000147e-13,-0.0094943066389397424
2.0000000000000157e-13,0.057345156584473415
2.0000000000000167e-13,-0.01748823368119377
2.0000000000000177e-13,-0.013945285815043439
2.0000000000000198e-13,-0.05443781962611062
2.0000000000000218e-13,0.037727800474651484
2.0000000000000238e-13,0.073031751022141975
2.0000000000000258e-13,0.044891637913516871
2.0000000000000278e-13,0.030465433616902179
2.0000000000000298e-13,0.035566816693846134
2.0000000000000319e-13,0.033487506189235669
2.0000000000000339e-13,0.030483755971064785
2.0000000000000359e-13,0.021815872147307798
2.0000000000000379e-13,0.024183320284537946
2.0000000000000399e-13,0.021183883451699408
2.000000000000042e-13,0.018623119725287057
2.000000000000044e-13,0.013258139229203976
2.000000000000046e-13,0.017219337714432903
2.000000000000048e-13,0.0095794798725091605
2.00000000000005e-13,0.0099535201686660989
2.0000000000000521e-13,0.0069188294183008866
2.0000000000000541e-13,0.0022492232962715093
2.0999999999999976e-13,0.0044265188893312041
2.0999999999999981e-13,0.02813584728348249
2.0999999999999986e-13,0.031805214855727376
2.0999999999999991e-13,0.046195003413178837
2.0999999999999994e-13,0.016106925606493547
2.0999999999999996e-13,0.035158478180523034
2.0999999999999999e-13,0.19118540010579965
2.1000000000000001e-13,0.15255871724418571
2.1000000000000004e-13,0.034047771586892407
2.1000000000000011e-13,0.0070151880071396564
2.1000000000000022e-13,0.0097352983778757809
2.1000000000000032e-13,0.0059617247373603723
2.1000000000000042e-13,0.0055317277674701891
2.1000000000000052e-13,0.0074674840463726513
2.1000000000000062e-13,0.0044017724279444125
2.1000000000000072e-13,0.0039150681455414589
2.1000000000000082e-13,0.0062444677651434808
2.1000000000000102e-13,0.0043285243196055593
2.1000000000000123e-13,-0.00015868804876066755
2.1000000000000143e-13,-0.0075913378339735969
2.1000000000000163e-13,-0.021050777135838826
2.1000000000000173e-13,0.043977368737761237
2.1000000000000193e-13,-0.042060534244998872
2.1000000000000213e-13,0.038714191423402163
2.1000000000000234e-13,0.038736516117681918
2.1000000000000254e-13,0.046342054843443482
2.1000000000000274e-13,0.030314716706569957
2.1000000000000294e-13,0.034866083953054926
2.1000000000000314e-13,0.032769712987259399
2.1000000000000335e-13,0.02988205530656041
2.1000000000000355e-13,0.02133418523121099
2.1000000000000375e-13,0.023509500429555637
2.1000000000000395e-13,0.020427771604620466
2.1000000000000415e-13,0.01781375377869043
2.1000000000000436e-13,0.012595255400152215
2.1000000000000456e-13,0.016240963195740647
2.1000000000000476e-13,0.0089695031462483921
2.1000000000000496e-13,0.0092683463166882453
2.1000000000000516e-13,0.0063925659504175886
2.1000000000000537e-13,0.0020679799365652392
2.1999999999999977e-13,0.0083504388521417616
2.1999999999999982e-13,0.02329447721004764
2.1999999999999987e-13,0.038933419082630517
2.1999999999999992e-13,0.037748050365448961
2.1999999999999995e-13,0.023922475853292897
2.1999999999999997e-13,0.17118603198062954
2.2e-13,0.14331366860874309
2.2000000000000002e-13,0.056224185345933833
2.2000000000000005e-13,0.02299057757788631
2.2000000000000007e-13,0.0067219416461637644
2.2000000000000017e-13,0.009298951762891243
2.2000000000000027e-13,0.0056765493766090559
2.2000000000000038e-13,0.0052540178882758519
2.2000000000000048e-13,0.0070709767644470062
2.2000000000000058e-13,0.0041554450212595356
2.2000000000000068e-13,0.0036875682909221748
2.2000000000000078e-13,0.0058659041022428391
2.2000000000000098e-13,0.00407868454277459
2.2000000000000118e-13,-3.0092670428953113e-05
2.2000000000000138e-13,-0.0062961084701175256
2.2000000000000159e-13,-0.022098545300031722
2.2000000000000169e-13,0.043739748637015241
2.2000000000000179e-13,-0.0017853795529812436
2.2000000000000189e-13,-0.032206542278315112
2.2000000000000209e-13,0.0084341633211528176
2.2000000000000229e-13,0.039271469107495349
2.200000000000025e-13,0.048571871510824718
2.200000000000027e-13,0.030394140140452521
2.200000000000029e-13,0.034310988278494534
2.200000000000031e-13,0.032125408764173691
2.200000000000033e-13,0.029361961483072328
2.2000000000000351e-13,0.020935240412770964
2.2000000000000371e-13,0.022945804299596379
2.2000000000000391e-13,0.019779067246143239
2.2000000000000411e-13,0.017106634575062743
2.2000000000000431e-13,0.012010622630534519
2.2000000000000452e-13,0.015373915289535167
2.2000000000000472e-13,0.0084285217161014902
2.2000000000000492e-13,0.0086618050866476386
2.2000000000000512e-13,0.0059288448590607053
2.2000000000000532e-13,0.0019088059179537308
2.2999999999999978e-13,0.008108152388772695
2.2999999999999983e-13,0.030292447639092824
2.2999999999999988e-13,0.030607074439371398
2.2999999999999993e-13,0.079701345296179879
2.2999999999999998e-13,0.19010120913956999
2.3000000000000003e-13,0.18100928512152362
2.3000000000000013e-13,0.0089109746388147688
2.3000000000000023e-13,0.00542246733353852
2.3000000000000033e-13,0.0050063553531989984
2.3000000000000043e-13,0.006717198001175431
2.3000000000000053e-13,0.0039356629267013367
2.3000000000000064e-13,0.0034846167659076054
2.3000000000000074e-13,0.0055279467590920919
2.3000000000000094e-13,0.0038508954659415132
2.3000000000000114e-13,6.1571903567234933e-05
2.3000000000000134e-13,-0.0053539733421063872
2.3000000000000154e-13,-0.023573613939104277
2.3000000000000165e-13,0.04289875729021058
2.3000000000000175e-13,-0.0026942872108078175
2.3000000000000185e-13,-0.024879642974115924
2.3000000000000205e-13,-0.020190255045687312
2.3000000000000225e-13,0.041041626117086484
2.3000000000000245e-13,0.05189183646799872
2.3000000000000266e-13,0.030731720371118681
2.3000000000000286e-13,0.033910781808222143
2.3000000000000306e-13,0.031547532963640733
2.3000000000000326e-13,0.028905768453407085
2.3000000000000346e-13,0.020606103484506054
2.3000000000000366e-13,0.022478949222885774
2.3000000000000387e-13,0.019225582288823904
2.3000000000000407e-13,0.016489603819095842
2.3000000000000427e-13,0.01149442820225033
2.3000000000000447e-13,0.014603509713190421
2.3000000000000467e-13,0.007947009503931764
2.3000000000000488e-13,0.0081226530219049419
2.3000000000000508e-13,0.0055182729760474992
2.3000000000000528e-13,0.00176829275041944
2.3999999999999979e-13,0.011501403010616942
2.3999999999999984e-13,0.026016698479318284
2.3999999999999989e-13,0.047649523010673572
2.3999999999999994e-13,0.030162237722065523
2.3999999999999999e-13,0.33694677937246403
2.4000000000000004e-13,0.055603051845279368
2.4000000000000009e-13,0.0085653771757663224
2.4000000000000019e-13,0.0051955246926833412
2.4000000000000029e-13,0.00478484470940685
2.4000000000000039e-13,0.006400483744967384
2.4000000000000049e-13,0.0037388350329085837
2.4000000000000059e-13,0.003302847615538642
2.4000000000000069e-13,0.0052250015433326757
2.400000000000009e-13,0.0036430298396881305
2.400000000000011e-13,0.00012696474714337364
2.400000000000013e-13,-0.0046390008133298669
2.400000000000015e-13,-0.015115785170966987
2.400000000000016e-13,0.041488232626306541
2.400000000000017e-13,-0.013232202895294526
2.400000000000018e-13,-0.01904235728600575
2.4000000000000201e-13,-0.063162393393088379
2.4000000000000221e-13,0.058154431399747075
2.4000000000000241e-13,0.056968691763059312
2.4000000000000261e-13,0.031369406066348242
2.4000000000000281e-13,0.033679874713167794
2.4000000000000302e-13,0.031034317691130991
2.4000000000000322e-13,0.02849858634073418
2.4000000000000342e-13,0.020334935298678591
2.4000000000000362e-13,0.02209733011175927
2.4000000000000382e-13,0.018757177314873565
2.4000000000000403e-13,0.015952660703431185
2.4000000000000423e-13,0.011038592286150584
2.4000000000000443e-13,0.013917637558755615
2.4000000000000463e-13,0.0075171199883228039
2.4000000000000483e-13,0.0076416585779447996
2.4000000000000504e-13,0.0051531897605689948
2.4000000000000524e-13,0.0016436727319135553
2.4999999999999979e-13,0.011224317684794831
2.4999999999999984e-13,0.035399143668079801
2.4999999999999989e-13,0.029879214538137598
2.4999999999999994e-13,0.083450237277571671
2.4999999999999999e-13,0.21860357861359364
2.5000000000000005e-13,0.12643238171898094
2.5000000000000015e-13,0.0049924381224703144
2.5000000000000025e-13,0.0045862516811779218
2.5000000000000035e-13,0.0061161349717735684
2.5000000000000045e-13,0.0035619855226253377
2.5000000000000055e-13,0.0031394740858900695
2.5000000000000065e-13,0.0049524298289394695
2.5000000000000085e-13,0.0034530986543813776
2.5000000000000106e-13,0.00017335346880292639
2.5000000000000126e-13,-0.0040796965560252465
2.5000000000000146e-13,-0.012229373118780459
2.5000000000000156e-13,0.03914439381975926
2.5000000000000166e-13,-0.017981541785049661
2.5000000000000176e-13,-0.013650691913144095
2.5000000000000196e-13,-0.064126726146951973
2.5000000000000217e-13,0.031022347120430019
2.5000000000000237e-13,0.066180609122983902
2.5000000000000257e-13,0.032370181908427526
2.5000000000000277e-13,0.033638162409770578
2.5000000000000297e-13,0.030588896927217203
2.5000000000000318e-13,0.02812850831937316
2.5000000000000338e-13,0.020110715416553106
2.5000000000000358e-13,0.02179050066607377
2.5000000000000378e-13,0.01836528982594253
2.5000000000000398e-13,0.015487522870995783
2.5000000000000419e-13,0.010636422254753527
2.5000000000000439e-13,0.01330624732412041
2.5000000000000459e-13,0.0071323429793538392
2.5000000000000479e-13,0.0072111839601897657
2.5000000000000499e-13,0.0048272965227667206
2.500000000000052e-13,0.0015326794670780667
2.599999999999998e-13,0.017265533504741481
2.5999999999999985e-13,0.028478195975405622
2.599999999999999e-13,0.04999145964660711
2.5999999999999995e-13,0.023320193386432018
2.6e-13,0.35941577372468431
2.6000000000000005e-13,0.015771841076516038
2.600000000000001e-13,0.0048104644801263297
2.600000000000002e-13,0.0044078736436909153
2.6000000000000031e-13,0.0058602268109920674
2.6000000000000041e-13,0.003402631030374768
2.6000000000000051e-13,0.0029921722408896029
2.6000000000000061e-13,0.0047063578757450472
2.6000000000000081e-13,0.0032792843022522665
2.6000000000000101e-13,0.00020580464979461918
2.6000000000000121e-13,-0.0036319199596630885
2.6000000000000142e-13,-0.010389607838460553
2.6000000000000162e-13,-0.021523577661585969
2.6000000000000172e-13,0.027591956728174664
2.6000000000000192e-13,-0.050100884622990761
2.6000000000000212e-13,0.032467200251496339
2.6000000000000233e-13,0.033086602737795734
2.6000000000000253e-13,0.033831184354554109
2.6000000000000273e-13,0.033812178394573539
2.6000000000000293e-13,0.030218865176865211
2.6000000000000313e-13,0.027786897947010676
2.6000000000000333e-13,0.019923127430258255
2.6000000000000354e-13,0.021548759373415608
2.6000000000000374e-13,0.01804255134889313
2.6000000000000394e-13,0.015087283486047291
2.6000000000000414e-13,0.010282346513842418
2.6000000000000434e-13,0.012760947675741117
2.6000000000000455e-13,0.0067872419994264421
2.6000000000000475e-13,0.006824866181860091
2.6000000000000495e-13,0.0045353755764386281
2.6000000000000515e-13,0.0014334426717771888
2.6999999999999976e-13,0.0030057502946845213
2.6999999999999981e-13,0.013903182268397143
2.6999999999999986e-13,0.033791702202918342
2.6999999999999991e-13,0.029567154447747358
2.6999999999999996e-13,0.1329366488448791
2.7000000000000001e-13,0.21852136539029327
2.7000000000000006e-13,0.057026486050639889
2.7000000000000016e-13,0.0042474394473876031
2.7000000000000026e-13,0.00562946114295961
2.7000000000000036e-13,0.0032586859204188456
2.7000000000000047e-13,0.0028589913388674575
2.7000000000000057e-13,0.0044835295408757782
2.7000000000000077e-13,0.0031199478837382029
2.7000000000000097e-13,0.00022791672034087966
2.7000000000000117e-13,-0.0032667828062611921
2.7000000000000137e-13,-0.0090611407212472499
2.7000000000000158e-13,-0.021874641224765116
2.7000000000000168e-13,0.028984453042569459
2.7000000000000178e-13,-0.0025581571112911566
2.7000000000000188e-13,-0.039060608270749413
2.7000000000000208e-13,0.0039190076950466638
2.7000000000000228e-13,0.03371558544869889
2.7000000000000248e-13,0.035910183053138311
2.7000000000000269e-13,0.034237421102015914
2.7000000000000289e-13,0.029935851602375475
2.7000000000000309e-13,0.027468698699825812
2.7000000000000329e-13,0.019762601654271975
2.7000000000000349e-13,0.021362828322207941
2.700000000000037e-13,0.017782467089364828
2.700000000000039e-13,0.014746137584551558
2.700000000000041e-13,0.0099717067952611697
2.700000000000043e-13,0.012274699421390513
2.700000000000045e-13,0.0064772511808679767
2.7000000000000471e-13,0.0064773711643550374
2.7000000000000491e-13,0.0042730751399243641
2.7000000000000511e-13,0.0013444079382494241
2.7999999999999977e-13,0.00293706805122503
2.7999999999999982e-13,0.019212225693092493
2.7999999999999987e-13,0.027823828206740724
2.7999999999999992e-13,0.058771680524949792
2.7999999999999997e-13,0.083175471325880157
2.8000000000000002e-13,0.28706663973562657
2.8000000000000012e-13,0.0041030311882495705
2.8000000000000022e-13,0.0054210516123976513
2.8000000000000032e-13,0.0031283885086409004
2.8000000000000042e-13,0.0027382841085801623
2.8000000000000052e-13,0.0042811913859031898
2.8000000000000073e-13,0.002973623257309513
2.8000000000000093e-13,0.00024228582841495256
2.8000000000000113e-13,-0.0029645349673885638
2.8000000000000133e-13,-0.008042706185320693
2.8000000000000153e-13,-0.02262721937514502
2.8000000000000163e-13,0.02974498731428369
2.8000000000000174e-13,-0.0043116180458527371
2.8000000000000184e-13,-0.030682456796157963
2.8000000000000204e-13,-0.022805333283236896
2.8000000000000224e-13,0.03544535517463604
2.8000000000000244e-13,0.038888486634665237
2.8000000000000264e-13,0.034962489331093506
2.8000000000000285e-13,0.029755224616579607
2.8000000000000305e-13,0.027172673375647747
2.8000000000000325e-13,0.019620505750784355
2.8000000000000345e-13,0.021223624940888169
2.8000000000000365e-13,0.017579140179686002
2.8000000000000386e-13,0.014459158126708697
2.8000000000000406e-13,0.0097005937384716887
2.8000000000000426e-13,0.011841574152889011
2.8000000000000446e-13,0.0061985166477480447
2.8000000000000466e-13,0.0061642022741872221
2.8000000000000487e-13,0.0040367429095444296
2.8000000000000507e-13,0.0012642749019416482
2.8999999999999977e-13,0.0055319120076711154
2.8999999999999982e-13,0.016240193073090603
2.8999999999999988e-13,0.034949993754122659
2.8999999999999993e-13,0.029644869872636447
2.8999999999999998e-13,0.31124404101644348
2.9000000000000003e-13,0.061072935416516407
2.9000000000000008e-13,0.014967025420944568
2.9000000000000018e-13,0.0052326331167825667
2.9000000000000028e-13,0.0030102430643859151
2.9000000000000038e-13,0.0026286519954972975
2.9000000000000048e-13,0.0040970022379312075
2.9000000000000068e-13,0.002839004770754292
2.9000000000000088e-13,0.00025081011621523434
2.9000000000000109e-13,-0.0027112027141770892
2.9000000000000129e-13,-0.0072322456708909227
2.9000000000000149e-13,-0.015932760101023041
2.9000000000000159e-13,0.029609185045025029
2.9000000000000169e-13,-0.013232263715589363
2.9000000000000179e-13,-0.023605867152850134
2.90000000000002e-13,-0.063477296706059949
2.900000000000022e-13,0.052196040780946307
2.900000000000024e-13,0.043373526425046327
2.900000000000026e-13,0.036056299465835329
2.900000000000028e-13,0.02969607791729582
2.9000000000000301e-13,0.026901504487393646
2.9000000000000321e-13,0.019489460482732038
2.9000000000000341e-13,0.021122135816845567
2.9000000000000361e-13,0.017427029295219772
2.9000000000000381e-13,0.01422210717213403
2.9000000000000401e-13,0.0094657146109332155
2.9000000000000422e-13,0.011456563193651842
2.9000000000000442e-13,0.0059477715175159148
2.9000000000000462e-13,0.0058815498910559406
2.9000000000000482e-13,0.0038232960815140723
2.9000000000000502e-13,0.0011919491328702719
2.9999999999999978e-13,0.0054257249930520978
2.9999999999999983e-13,0.0231854328610855
2.9999999999999988e-13,0.027507802796369853
2.9999999999999993e-13,0.063281606413072775
2.9999999999999998e-13,0.18317579851207427
3.0000000000000003e-13,0.16203527168742507
3.0000000000000014e-13,0.0050621899733915765
3.0000000000000024e-13,0.0029029738294434819
3.0000000000000034e-13,0.0025289017914857598
3.0000000000000044e-13,0.0039289613991895711
3.0000000000000064e-13,0.0027149324804952289
3.0000000000000084e-13,0.00025489313730471872
3.0000000000000104e-13,-0.0024966205125145201
3.0000000000000125e-13,-0.0065701957856370173
3.0000000000000145e-13,-0.013456064433899734
3.0000000000000165e-13,-0.017731206825901621
3.0000000000000175e-13,0.011435883338452735
3.0000000000000195e-13,-0.063584915108024886
3.0000000000000215e-13,0.026369661639876744
3.0000000000000236e-13,0.051577595313124711
3.0000000000000256e-13,0.037621199645992615
3.0000000000000276e-13,0.029781681058551761
3.0000000000000296e-13,0.026661727775602058
3.0000000000000316e-13,0.019363739049198449
3.0000000000000337e-13,0.021049406850569993
3.0000000000000357e-13,0.017320734437090729
3.0000000000000377e-13,0.014031271156817838
3.0000000000000397e-13,0.0092642847937366019
3.0000000000000417e-13,0.011115424786078507
3.0000000000000438e-13,0.0057222365680973837
3.0000000000000458e-13,0.0056261722262984535
3.0000000000000478e-13,0.003630118960335554
3.0000000000000498e-13,0.0011265043736681511
3.0999999999999979e-13,0.0098956746017200368
3.0999999999999984e-13,0.018309614514752479
3.0999999999999989e-13,0.03777100583003342
3.0999999999999994e-13,0.023957657736181717
3.0999999999999999e-13,0.32566335011346559
3.1000000000000004e-13,0.040311757715393956
3.1000000000000009e-13,0.004907998485585729
3.1000000000000019e-13,0.0028054882804294623
3.1000000000000029e-13,0.0024380110071572677
3.100000000000004e-13,0.0037753512136838451
3.100000000000006e-13,0.0026003769118877256
3.100000000000008e-13,0.00025558262852828505
3.10000000000001e-13,-0.0023132205480535101
3.100000000000012e-13,-0.0060186964115961821
3.1000000000000141e-13,-0.011795671906691778
3.1000000000000161e-13,-0.018334258051108551
3.1000000000000171e-13,0.015794876374654772
3.1000000000000181e-13,-0.0029262966077994892
3.1000000000000191e-13,-0.049925234804475263
3.1000000000000211e-13,0.0282378157256305
3.1000000000000231e-13,0.019342433258902104
3.1000000000000252e-13,0.039819084826249067
3.1000000000000272e-13,0.030040628249325629
3.1000000000000292e-13,0.026463523160850318
