Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.0025370020112841628,k_A,6,18,1,0,99,99.0
0.038434846475751544,k_A,0,8,2,0,98,98.0
0.081999144338217561,k_A,6,6,3,0,97,97.0
0.095328303454426805,k_A,2,14,4,0,96,96.0
0.204896643743953,k_A,10,0,5,0,95,95.0
0.24209379400921874,k_A,14,6,6,0,94,94.0
0.29261255939859021,k_A,12,4,7,0,93,93.0
0.3173472063707371,k_A,0,10,8,0,92,92.0
0.32867859687169676,k_A,4,14,9,0,91,91.0
0.42962705478315305,k_AB,10,0,8,1,91,91.0
0.43992814700844318,k_A,10,14,9,1,90,90.0
0.48409051066503866,k_A,4,6,10,1,89,89.0
0.49937989622324086,k_A,12,12,11,1,88,88.0
0.51978655591379141,k_A,14,10,12,1,87,87.0
0.52880741160110745,k_A,12,14,13,1,86,86.0
0.53337490524872844,k_A,14,16,14,1,85,85.0
0.56225870872336192,k_A,10,8,15,1,84,84.0
0.65980399663272593,k_A,14,0,16,1,83,83.0
0.68917810469250373,k_A,8,8,17,1,82,82.0
0.71544677818899904,k_A,14,8,18,1,81,81.0
0.74052364985384322,k_A,16,8,19,1,80,80.0
0.77366213352263291,k_Ax,0,8,18,1,81,81.0
0.8129301948741906,k_AB,6,6,17,2,81,81.0
0.81381937375242108,k_A,14,18,18,2,80,80.0
0.81841547102992884,k_AB,14,16,17,3,80,80.0
0.8706700003697978,k_A,10,4,18,3,79,79.0
0.87374734445105939,k_A,4,18,19,3,78,78.0
0.87504863102009189,k_A,12,18,20,3,77,77.0
0.90718894875192491,k_A,4,8,21,3,76,76.0
0.90853774210952909,k_AB,12,18,20,4,76,76.0
0.9537781544594246,k_A,18,4,21,4,75,75.0
0.9542864605802357,k_A,16,18,22,4,74,74.0
0.98025695068047258,k_Ax,14,8,21,4,75,75.0
0.99462970893381519,k_Ax,12,12,20,4,76,76.0
1.030988194777732,k_Ax,14,6,19,4,77,77.0
1.0618928368783354,k_A,6,8,20,4,76,76.0
1.0644695460410736,k_Ax,6,18,19,4,77,77.0
1.0675154657796937,k_Ax,4,18,18,4,78,78.0
1.074895534264888,k_A,16,14,19,4,77,77.0
1.0764909835826575,k_A,10,18,20,4,76,76.0
1.0769894455360429,k_AB,16,18,19,5,76,76.0
1.0853622105787355,k_Ax,12,14,18,5,77,77.0
1.0996546685425179,k_A,10,12,19,5,76,76.0
1.1217961785091621,k_A,2,10,20,5,75,75.0
1.1247213808829617,k_A,0,18,21,5,74,74.0
1.1360641968490519,k_Ax,2,14,20,5,75,75.0
1.151843853624259,k_A,2,12,21,5,74,74.0
1.1826540580730125,k_Ax,6,8,20,5,75,75.0
1.2236127940052159,k_Ax,4,6,19,5,76,76.0
1.2396575911056378,k_A,4,12,20,5,75,75.0
1.2419225597174262,k_A,4,18,21,5,74,74.0
1.2517182129990347,k_A,8,14,22,5,73,73.0
1.297850294823105,k_A,16,4,23,5,72,72.0
1.2997990087226372,k_A,6,18,24,5,71,71.0
1.3418293240804933,k_AB,18,4,23,6,71,71.0
1.3448207604838671,k_Ax,4,18,22,6,72,72.0
1.3478418501487006,k_A,2,18,23,6,71,71.0
1.3570616273499179,k_AB,10,14,22,7,71,71.0
1.4092592788003127,k_Ax,10,4,21,7,72,72.0
1.4124822802542154,k_AB,2,18,20,8,72,72.0
1.5097332333564391,k_AB,14,0,19,9,72,72.0
1.5636308014428439,k_Ax,12,4,18,9,73,73.0
1.5757975646100566,k_A,2,14,19,9,72,72.0
1.6139149031345361,k_A,2,8,20,9,71,71.0
1.6432569265397214,k_A,14,8,21,9,70,70.0
1.683946527854665,k_A,16,6,22,9,69,69.0
1.7015027484820917,k_Ax,2,12,21,9,70,70.0
1.7071414476187627,k_A,6,16,22,9,69,69.0
1.7165214967579936,k_AB,8,14,21,10,69,69.0
1.7224730599804796,k_AB,6,16,20,11,69,69.0
1.7532678119063017,k_Ax,10,8,19,11,70,70.0
1.7702497751726667,k_Ax,4,12,18,11,71,71.0
1.8030605109331508,k_Ax,8,8,17,11,72,72.0
1.8184656250549636,k_Ax,10,12,16,11,73,73.0
1.8193327496592362,k_Ax,14,18,15,11,74,74.0
1.8278064656427473,k_Ax,16,14,14,11,75,75.0
1.8726922480504586,k_A,10,6,15,11,74,74.0
1.9305419768264869,k_A,8,4,16,11,73,73.0
1.9470785885559037,k_A,0,12,17,11,72,72.0
1.9491448150425286,k_AB,6,18,16,12,72,72.0
2.0137936114992319,k_A,2,4,17,12,71,71.0
2.0201956492088597,k_A,18,14,18,12,70,70.0
2.0372451756344172,k_A,18,10,19,12,69,69.0
2.0790234981827944,k_Ax,10,6,18,12,70,70.0
2.1146412268083692,k_A,0,8,19,12,69,69.0
2.2689446849483561,k_A,2,0,20,12,68,68.0
2.3794834475097555,k_A,8,0,21,12,67,67.0
2.4204244452256307,k_A,8,6,22,12,66,66.0
2.4239618616017982,k_A,12,16,23,12,65,65.0
2.4375457228551278,k_A,6,12,24,12,64,64.0
2.4964633011377764,k_Ax,2,4,23,12,65,65.0
2.5345143099057128,k_A,14,6,24,12,64,64.0
2.6330454680592963,k_AB,8,0,23,13,64,64.0
2.6622929338895642,k_A,8,8,24,13,63,63.0
2.6694544680619186,k_A,16,14,25,13,62,62.0
2.6820929760654826,k_A,10,12,26,13,61,61.0
2.6906372524235218,k_AB,4,14,25,14,61,61.0
2.7030921332074236,k_Ax,10,12,24,14,62,62.0
2.8071080118805218,k_A,16,0,25,14,61,61.0
2.8111347797717539,k_Ax,12,16,24,14,62,62.0
2.9032390492192111,k_A,18,0,25,14,61,61.0
2.9205189447718838,k_Ax,14,10,24,14,62,62.0
2.9623271187206623,k_Ax,8,6,23,14,63,63.0
2.9749948834568283,k_A,8,12,24,14,62,62.0
3.0458572098825871,k_A,10,2,25,14,61,61.0
3.0682088974669113,k_Ax,0,10,24,14,62,62.0
3.0739734862411292,k_AB,18,14,23,15,62,62.0
3.0922009678323459,k_A,10,10,24,15,61,61.0
3.1060112125875978,k_A,2,12,25,15,60,60.0
3.1511154019324277,k_AB,16,4,24,16,60,60.0
3.2982529364126596,k_Ax,2,0,23,16,61,61.0
3.3606845242541743,k_A,18,2,24,16,60,60.0
3.3726029387737255,k_AB,8,12,23,17,60,60.0
3.4325330098491316,k_A,0,4,24,17,59,59.0
3.4534998628149216,k_AB,2,10,23,18,59,59.0
3.5075720006963169,k_A,6,4,24,18,58,57.99999999999999
3.5238600327744467,k_Ax,18,10,23,18,59,59.0
3.5790299527118563,k_A,4,4,24,18,58,57.99999999999999
3.6548900596054703,k_A,8,2,25,18,57,56.99999999999999
3.7116356593015465,k_AB,0,4,24,19,57,56.99999999999999
3.760097615686119,k_A,10,4,25,19,56,56.00000000000001
3.9497131318981236,k_A,0,0,26,19,55,55.00000000000001
3.9504849796980719,k_AB,10,18,25,20,55,55.00000000000001
3.9658902300122505,k_A,18,10,26,20,54,54.0
3.9741192950618371,k_Ax,2,14,25,20,55,55.00000000000001
4.0222020423538032,k_AB,8,4,24,21,55,55.00000000000001
4.0389647426977735,k_A,14,10,25,21,54,54.0
4.0440694457521937,k_A,2,16,26,21,53,53.0
4.0762357755081302,k_AB,0,8,25,22,53,53.0
4.1104953824335109,k_A,18,6,26,22,52,52.0
4.1122815811309925,k_AB,0,18,25,23,52,52.0
4.1322239882292608,k_A,8,10,26,23,51,51.0
4.1535506036373331,k_A,4,10,27,23,50,50.0
4.1920671255314268,k_A,12,6,28,23,49,49.0
4.1937433105832236,k_A,18,16,29,23,48,48.0
4.2142027445825256,k_AB,4,10,28,24,48,48.0
4.2338070924431932,k_AB,8,10,27,25,48,48.0
4.3423098905316362,k_Ax,16,0,26,25,49,49.0
4.3450804688944427,k_A,16,16,27,25,48,48.0
4.4972330275946195,k_A,2,0,28,25,47,47.0
4.5573511613100868,k_Ax,18,2,27,25,48,48.0
4.5823246375667752,k_Ax,14,8,26,25,49,49.0
4.6392802604504864,k_Ax,4,4,25,25,50,50.0
4.7421441683895358,k_A,16,0,26,25,49,49.0
4.8579553714645076,k_A,6,0,27,25,48,48.0
4.8606725939888262,k_AB,16,16,26,26,48,48.0
4.9819180450550125,k_A,4,0,27,26,47,47.0
4.9917146255383047,k_A,14,12,28,26,46,46.0
5.0867915513685951,k_A,12,0,29,26,45,45.0
5.0894349357330695,k_A,12,16,30,26,44,44.0
5.0955464121892113,k_Ax,16,14,29,26,45,45.0
5.1603920765276481,k_AB,8,2,28,27,45,45.0
5.2010983434663762,k_A,8,6,29,27,44,44.0
5.254236340539892,k_A,4,4,30,27,43,43.0
5.3432585660630361,k_Ax,16,0,29,27,44,44.0
5.380877183954059,k_Ax,12,6,28,27,45,45.0
5.4170437635308364,k_AB,14,6,27,28,45,45.0
5.4666171716784815,k_Ax,10,4,26,28,46,46.0
5.5825953774612005,k_AB,4,0,25,29,46,46.0
5.6384643547283497,k_Ax,6,4,24,29,47,47.0
5.6435102291521426,k_A,4,16,25,29,46,46.0
5.7065738909370687,k_A,18,2,26,29,45,45.0
5.7788024702969434,k_AB,10,2,25,30,45,45.0
5.811180457870603,k_Ax,8,8,24,30,46,46.0
5.8167325718912348,k_Ax,4,16,23,30,47,47.0
5.8212896561509764,k_A,8,16,24,30,46,46.0
5.8318991685299526,k_A,0,14,25,30,45,45.0
5.8462772204325368,k_A,10,12,26,30,44,44.0
5.856221785583263,k_AB,0,14,25,31,44,44.0
5.8599559622250457,k_Ax,12,16,24,31,45,45.0
5.9051315261784536,k_AB,8,6,23,32,45,45.0
5.9782989012826686,k_A,14,2,24,32,44,44.0
5.9964682158097133,k_AB,0,12,23,33,44,44.0
6.0247956336615029,k_AB,16,8,22,34,44,44.0
6.026898529041099,k_A,4,18,23,34,43,43.0
6.0303711524814245,k_Ax,18,16,22,34,44,44.0
6.0382609295012539,k_A,16,14,23,34,43,43.0
6.0868579570270995,k_A,2,6,24,34,42,42.0
6.0966240207272655,k_A,12,14,25,34,41,41.0
6.1038587541772813,k_A,0,16,26,34,40,40.0
6.1088314231190353,k_Ax,8,16,25,34,41,41.0
6.1388838076405721,k_A,12,8,26,34,40,40.0
6.142326348626816,k_A,12,16,27,34,39,39.0
6.154978359744006,k_A,16,12,28,34,38,38.0
6.1646474323104412,k_Ax,12,14,27,34,39,39.0
6.184895746254905,k_Ax,18,10,26,34,40,40.0
6.2245625775518203,k_Ax,18,6,25,34,41,41.0
6.4765852894928777,k_Ax,0,0,24,34,42,42.0
6.4819110379259577,k_A,4,16,25,34,41,41.0
6.5136203850023113,k_Ax,12,8,24,34,42,42.0
6.6197647022915831,k_A,16,0,25,34,41,41.0
6.7243413537041032,k_Ax,16,0,24,34,42,42.0
6.8022466466759752,k_Ax,14,2,23,34,43,43.0
6.8391296719785837,k_AB,4,8,22,35,43,43.0
6.8673260890062497,k_AB,10,10,21,36,43,43.0
6.9671195786701716,k_AB,18,0,20,37,43,43.0
7.0157738885902177,k_A,12,6,21,37,42,42.0
7.0495147649337921,k_A,14,8,22,37,41,41.0
7.0857468153606202,k_A,10,8,23,37,40,40.0
7.2408521278754723,k_AB,2,0,22,38,40,40.0
7.4080765030135654,k_AB,6,0,21,39,40,40.0
7.4378704226153767,k_Ax,14,10,20,39,41,41.0
7.4432992334510342,k_A,10,16,21,39,40,40.0
7.4506847389962232,k_AB,4,16,20,40,40,40.0
7.465426190131053,k_A,2,14,21,40,39,39.0
7.4948761417566221,k_A,14,10,22,40,38,38.0
7.5083595890040042,k_AB,2,14,21,41,38,38.0
7.6064515351697155,k_A,16,2,22,41,37,37.0
7.6233504698194956,k_AB,14,12,21,42,37,37.0
7.6644108770066737,k_A,8,8,22,42,36,36.0
7.6717110298106839,k_Bx,4,16,22,41,37,37.0
7.8157913180935878,k_A,16,0,23,41,36,36.0
7.8961399606964973,k_Bx,0,4,23,40,37,37.0
7.9334925179213078,k_AB,8,8,22,41,37,37.0
7.9452140197951824,k_Ax,16,14,21,41,38,38.0
7.9480496530649516,k_Ax,4,18,20,41,39,39.0
8.0079072984362636,k_A,0,6,21,41,38,38.0
8.0657936425367662,k_AB,0,6,20,42,38,38.0
8.1740934652036046,k_A,6,2,21,42,37,37.0
8.2147682273773395,k_AB,2,8,20,43,37,37.0
8.2154321286465688,k_Bx,16,18,20,42,38,38.0
8.2217887393709734,k_Ax,10,16,19,42,39,39.0
8.2551664620094503,k_A,18,8,20,42,38,38.0
8.3769773204520028,k_A,2,2,21,42,37,37.0
8.402723920297662,k_AB,14,10,20,43,37,37.0
8.4220203417691675,k_Ax,10,12,19,43,38,38.0
8.459603348533113,k_AB,10,8,18,44,38,38.0
8.506705733069623,k_AB,12,6,17,45,38,38.0
8.5072409897914554,k_A,18,18,18,45,37,37.0
8.6435937098063125,k_A,0,2,19,45,36,36.0
8.6735125856174342,k_A,12,10,20,45,35,35.0
8.7077075252746763,k_AB,18,8,19,46,35,35.0
8.7190311913424168,k_AB,0,16,18,47,35,35.0
8.7799759069518153,k_A,10,4,19,47,34,34.0
8.8229683573956752,k_AB,16,6,18,48,34,34.0
8.8673629126462536,k_A,18,6,19,48,33,33.0
8.9864767855931351,k_Ax,2,2,18,48,34,34.0
9.1151339773033424,k_AB,0,2,17,49,34,34.0
9.140964038321215,k_Ax,6,12,16,49,35,35.0
9.1625477836914015,k_Bx,14,12,16,48,36,36.0
9.1800380072552326,k_Bx,2,14,16,47,37,37.0
9.1948049756037342,k_A,12,14,17,47,36,36.0
9.2065578389682088,k_Ax,2,16,16,47,37,37.0
9.4031989521072692,k_Ax,12,0,15,47,38,38.0
9.4589440198926162,k_A,4,6,16,47,37,37.0
9.5459075420987478,k_A,0,4,17,47,36,36.0
9.5690015039623315,k_A,10,12,18,47,35,35.0
9.5712376964460333,k_A,16,18,19,47,34,34.0
9.6636481578333928,k_Ax,18,2,18,47,35,35.0
9.8148790086589059,k_A,2,2,19,47,34,34.0
9.8481683620195639,k_AB,12,10,18,48,34,34.0
9.8615884726584095,k_A,14,14,19,48,33,33.0
9.8739427210322717,k_A,16,14,20,48,32,32.0
9.9245102402429168,k_A,10,6,21,48,31,31.0
9.9408212980382942,k_Ax,12,14,20,48,32,32.0
9.9483889280093312,k_Ax,12,16,19,48,33,33.0
9.9674344070855181,k_A,18,12,20,48,32,32.0
