Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.01518589792633291,k_A,10,6,1,0,99,99.0
0.015309376784962078,k_A,18,18,2,0,98,98.0
0.02142116132826279,k_A,12,12,3,0,97,97.0
0.028570690881513518,k_A,2,12,4,0,96,96.0
0.049560903170529025,k_A,8,4,5,0,95,95.0
0.054977163605557593,k_A,18,12,6,0,94,94.0
0.071077712468212761,k_A,6,6,7,0,93,93.0
0.10413315514471902,k_A,0,2,8,0,92,92.0
0.12471768449410457,k_AB,8,4,7,1,92,92.0
0.12575751560498288,k_A,6,18,8,1,91,91.0
0.16049490189327978,k_A,18,0,9,1,90,90.0
0.18035810111304826,k_A,12,4,10,1,89,89.0
0.23163518344550524,k_A,6,0,11,1,88,88.0
0.23839445901689532,k_A,6,12,12,1,87,87.0
0.25830056844639288,k_AB,12,4,11,2,87,87.0
0.26192337840024627,k_A,16,14,12,2,86,86.0
0.26574612784658774,k_A,14,14,13,2,85,85.0
0.28979330739314657,k_A,18,2,14,2,84,84.0
0.29006204323133339,k_A,16,18,15,2,83,83.0
0.32074496650372053,k_A,4,2,16,2,82,82.0
0.34585046885854237,k_A,14,2,17,2,81,81.0
0.35250692767532599,k_A,8,12,18,2,80,80.0
0.35649038014033912,k_A,12,14,19,2,79,79.0
0.39483077714706166,k_A,14,0,20,2,78,78.0
0.40087148892184737,k_AB,12,12,19,3,78,78.0
0.41933034237960021,k_A,18,4,20,3,77,77.0
0.42315126876458503,k_AB,14,14,19,4,77,77.0
0.46299172515030712,k_A,12,0,20,4,76,76.0
0.4854599356492747,k_A,0,4,21,4,75,75.0
0.51705833439200966,k_A,2,2,22,4,74,74.0
0.51707879080722463,k_AB,18,18,21,5,74,74.0
0.54179791398766031,k_AB,14,2,20,6,74,74.0
0.54675140563612856,k_A,2,14,21,6,73,73.0
0.5517815877153891,k_AB,2,14,20,7,73,73.0
0.58432038994610958,k_AB,0,2,19,8,73,73.0
0.61586301613382399,k_AB,4,2,18,9,73,73.0
0.61703757233974632,k_A,4,18,19,9,72,72.0
0.61975880088111113,k_A,8,16,20,9,71,71.0
0.62724181678542534,k_AB,2,12,19,10,71,71.0
0.63911113666239594,k_A,14,8,20,10,70,70.0
0.64606674497446137,k_AB,6,12,19,11,70,70.0
0.71739610226863582,k_A,2,0,20,11,69,69.0
0.73555299877489666,k_A,4,6,21,11,68,68.0
0.74243930331065555,k_AB,8,12,20,12,68,68.0
0.75520814184159257,k_A,8,8,21,12,67,67.0
0.76911098551074397,k_A,2,8,22,12,66,66.0
0.79382848211950807,k_A,2,4,23,12,65,65.0
0.82474455021609994,k_A,8,2,24,12,64,64.0
0.82475261702798075,k_Bx,18,18,24,11,65,65.0
0.84351170133189601,k_A,2,6,25,11,64,64.0
0.86877522158598264,k_AB,0,4,24,12,64,64.0
0.87191208814976617,k_A,6,16,25,12,63,63.0
0.89672035349460399,k_AB,2,4,24,13,63,63.0
