Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.086399940122355093,k_A,2,2,1,0,99,99.0
0.090707949625151579,k_A,18,16,2,0,98,98.0
0.15464795580363583,k_A,0,4,3,0,97,97.0
0.25707218983912694,k_A,14,0,4,0,96,96.0
0.27896678731334856,k_A,14,10,5,0,95,95.0
0.30037270548051159,k_A,16,10,6,0,94,94.0
0.34945323519389321,k_A,18,4,7,0,93,93.0
0.34956022230671535,k_A,18,18,8,0,92,92.0
0.35046358533121402,k_A,14,18,9,0,91,91.0
0.37544540290637368,k_A,6,10,10,0,90,90.0
0.44910258864408564,k_A,10,2,11,0,89,89.0
0.53141771013852035,k_A,4,2,12,0,88,88.0
0.54382198590305098,k_A,6,14,13,0,87,87.0
0.55826697364595201,k_A,18,12,14,0,86,86.0
0.58229293738248877,k_A,8,10,15,0,85,85.0
0.58398429094120941,k_A,10,18,16,0,84,84.0
0.5928676245713953,k_A,18,14,17,0,83,83.0
0.66749426374732757,k_Ax,10,2,16,0,84,84.0
0.72218387035322107,k_A,10,4,17,0,83,83.0
0.74854651530983829,k_A,2,10,18,0,82,82.0
0.75919153543459683,k_A,12,14,19,0,81,81.0
0.79680908815423457,k_A,16,6,20,0,80,80.0
0.83941103946722995,k_A,8,6,21,0,79,79.0
0.89181039726625344,k_A,12,4,22,0,78,78.0
0.89209445521523134,k_Ax,18,18,21,0,79,79.0
0.89436510447349837,k_A,8,18,22,0,78,78.0
0.94199198919915694,k_Ax,18,4,21,0,79,79.0
0.99818589189712359,k_A,8,4,22,0,78,78.0
1.0012056191388168,k_A,4,18,23,0,77,77.0
1.0301669471188406,k_A,16,8,24,0,76,76.0
1.1391866626633855,k_A,12,0,25,0,75,75.0
1.1966554674357723,k_A,6,4,26,0,74,74.0
1.2178686840421074,k_Ax,16,10,25,0,75,75.0
1.2454970782242567,k_A,18,8,26,0,74,74.0
1.2614705522428347,k_A,12,12,27,0,73,73.0
1.2888494265402755,k_Ax,18,8,26,0,74,74.0
1.2924694313518155,k_A,2,18,27,0,73,73.0
1.3584368322766183,k_A,16,2,28,0,72,72.0
1.4199843082604395,k_Ax,0,4,27,0,73,73.0
1.4786142569830127,k_A,4,4,28,0,72,72.0
1.4992257457959339,k_A,18,10,29,0,71,71.0
1.5967151953301868,k_A,16,0,30,0,70,70.0
1.6060295325888523,k_A,16,14,31,0,69,69.0
1.6209289326480778,k_A,16,12,32,0,68,68.0
1.6330623532119966,k_Ax,6,14,31,0,69,69.0
1.6677659386748644,k_A,2,8,32,0,68,68.0
1.6746388428786414,k_A,6,16,33,0,67,67.0
1.7139899322522287,k_A,12,6,34,0,66,66.0
1.7336715971871506,k_A,0,12,35,0,65,65.0
1.7489887112592748,k_A,14,12,36,0,64,64.0
1.8020325087633433,k_Ax,10,4,35,0,65,65.0
1.8597176815487682,k_Ax,6,4,34,0,66,66.0
