Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.45339352834356156,k_A,12,10,1,0,99,99.0
1.0218175053259948,k_A,2,10,2,0,98,98.0
1.4995755999344993,k_Ax,2,10,1,0,99,99.0
3.1991357129281077,k_A,14,0,2,0,98,98.0
3.2770888522419703,k_A,2,14,3,0,97,97.0
3.565124628972399,k_Ax,12,10,2,0,98,98.0
4.120061522108446,k_A,4,2,3,0,97,97.0
4.6033443564062893,k_Ax,4,2,2,0,98,98.0
4.7571071545714751,k_Ax,2,14,1,0,99,99.0
5.6786182970316537,k_AB,14,0,0,1,99,99.0
6.1802558675893868,k_A,14,6,1,1,98,98.0
6.3212379631327407,k_A,2,12,2,1,97,97.0
7.3115406542420649,k_Bx,14,0,2,0,98,98.0
7.6489537954415141,k_A,8,8,3,0,97,97.0
7.8396926133314642,k_A,2,10,4,0,96,96.0
7.8648967717353262,k_A,0,16,5,0,95,95.0
7.9316148453188671,k_A,8,14,6,0,94,94.0
7.9400476193397722,k_A,16,16,7,0,93,93.0
7.9773475131399696,k_AB,0,16,6,1,93,93.0
8.5124370815968984,k_A,4,6,7,1,92,92.0
8.676835351808835,k_Ax,2,10,6,1,93,93.0
8.6791816807974342,k_A,12,18,7,1,92,92.0
8.8696240770195889,k_AB,8,8,6,2,92,92.0
9.0732049856701167,k_A,12,8,7,2,91,91.0
9.1924792425793633,k_AB,2,12,6,3,91,91.0
9.2464317764275759,k_A,14,16,7,3,90,90.0
9.8897423613016695,k_A,6,2,8,3,89,89.0
9.9339579805378246,k_AB,14,16,7,4,89,89.0
10.012544460847131,k_AB,8,14,6,5,89,89.0
