Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.058176937958719983,k_A,6,4,1,0,99,99.0
0.05876223409422246,k_A,16,18,2,0,98,98.0
0.058926756301291773,k_A,18,18,3,0,97,97.0
0.10582174579868454,k_A,0,6,4,0,96,96.0
0.11166473301639138,k_A,12,16,5,0,95,95.0
0.11477975923420281,k_A,4,18,6,0,94,94.0
0.13125869267111215,k_A,12,12,7,0,93,93.0
0.13791191655148666,k_A,8,16,8,0,92,92.0
0.14292004723874138,k_A,16,16,9,0,91,91.0
0.23354042911691905,k_A,0,2,10,0,90,90.0
0.28832565932774251,k_A,10,4,11,0,89,89.0
0.31674502727684317,k_A,16,8,12,0,88,88.0
0.34935312486649428,k_A,8,8,13,0,87,87.0
0.43817982605401512,k_AB,0,2,12,1,87,87.0
0.58008336888646173,k_A,4,0,13,1,86,86.0
0.59301723012390783,k_A,4,14,14,1,85,85.0
0.60207629059937862,k_A,18,14,15,1,84,84.0
0.6661566105384249,k_A,18,2,16,1,83,83.0
0.82233444016284385,k_A,2,0,17,1,82,82.0
0.88506987311443919,k_A,0,4,18,1,81,81.0
0.90777409743379378,k_A,12,10,19,1,80,80.0
0.94077895574434822,k_A,6,8,20,1,79,79.0
1.0077185783463822,k_A,16,2,21,1,78,78.0
1.0093813532784548,k_A,10,18,22,1,77,77.0
1.0123776747969584,k_AB,4,18,21,2,77,77.0
1.0431259021925048,k_A,10,8,22,2,76,76.0
1.12070587823826,k_A,8,2,23,2,75,75.0
1.1609186645461183,k_A,12,6,24,2,74,74.0
1.1807310062012641,k_A,0,12,25,2,73,73.0
1.1990472837705255,k_A,4,12,26,2,72,72.0
1.2071958410503714,k_A,2,16,27,2,71,71.0
1.2248016834757431,k_A,6,12,28,2,70,70.0
1.2506831015615671,k_A,2,10,29,2,69,69.0
1.2730613999042895,k_AB,12,10,28,3,69,69.0
1.2796939282406961,k_AB,8,16,27,4,69,69.0
1.3400244479129821,k_A,2,4,28,4,68,68.0
1.3443581989646791,k_A,18,16,29,4,67,67.0
1.369310922614362,k_A,4,10,30,4,66,66.0
1.4535571683617605,k_A,2,2,31,4,65,65.0
1.4699975576662068,k_A,10,12,32,4,64,64.0
1.4993311120086317,k_A,14,8,33,4,63,63.0
1.5535416470845869,k_AB,10,4,32,5,63,63.0
1.623354577501134,k_A,12,2,33,5,62,62.0
1.6437777949811851,k_A,18,10,34,5,61,61.0
1.6456166424537964,k_AB,10,18,33,6,61,61.0
1.6533829718908364,k_A,4,16,34,6,60,60.0
1.688358881861985,k_A,2,8,35,6,59,59.0
1.6981346167632072,k_A,14,14,36,6,58,57.99999999999999
1.7340959788882175,k_A,0,8,37,6,57,56.99999999999999
1.7553824189301299,k_A,16,10,38,6,56,56.00000000000001
1.7568250936010859,k_A,12,18,39,6,55,55.00000000000001
1.77566992589631,k_A,2,12,40,6,54,54.0
1.8205656813280164,k_A,2,6,41,6,53,53.0
1.8529022318991504,k_AB,6,8,40,7,53,53.0
1.8587022039481882,k_AB,12,16,39,8,53,53.0
