Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.18656926443962571,k_B,4,12,0,1,99,99.0
0.59840077520908885,k_B,10,6,0,2,98,98.0
0.79070485395374734,k_B,2,12,0,3,97,97.0
1.4629448425644895,k_B,16,2,0,4,96,96.0
1.506945135723045,k_B,18,16,0,5,95,95.0
2.2665136520109144,k_A,10,2,1,5,94,94.0
2.4136974626011423,k_A,0,14,2,5,93,93.0
3.1084090389305796,k_Bx,16,2,2,4,94,94.0
4.2365112357492993,k_A,12,0,3,4,93,93.0
4.2418039496199347,k_B,16,18,3,5,92,92.0
4.4582049081035109,k_A,16,10,4,5,91,91.0
5.084620125743883,k_A,4,4,5,5,90,90.0
5.1839994352865357,k_B,16,14,5,6,89,89.0
5.6519541020199542,k_B,4,6,5,7,88,88.0
6.4502609756955174,k_B,8,2,5,8,87,87.0
7.4347919631579789,k_B,18,0,5,9,86,86.0
7.5283114827392072,k_B,0,16,5,10,85,85.0
7.7425568624445349,k_A,0,12,6,10,84,84.0
8.1882302142468202,k_A,12,6,7,10,83,83.0
9.2887099819443382,k_B,14,0,7,11,82,82.0
9.6208747837992021,k_A,14,8,8,11,81,81.0
9.8162787741623099,k_A,10,12,9,11,80,80.0
10.589098990162366,k_A,16,2,10,11,79,79.0
