Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.014848241266038835,k_B,14,8,0,1,99,99.0
0.11575917904472363,k_B,0,0,0,2,98,98.0
0.12735750591000933,k_A,14,10,1,2,97,97.0
0.16775471959963678,k_B,8,2,1,3,96,96.0
0.19575553449704283,k_B,12,4,1,4,95,95.0
0.20800654257483772,k_B,12,10,1,5,94,94.0
0.26963233538425979,k_A,12,0,2,5,93,93.0
0.35681848721713955,k_B,4,0,2,6,92,92.0
0.38079134735329001,k_A,10,6,3,6,91,91.0
0.43808382093648146,k_B,18,0,3,7,90,90.0
0.43898838990745592,k_A,12,18,4,7,89,89.0
0.46460744018042133,k_A,8,6,5,7,88,88.0
0.47022092203991733,k_B,18,14,5,8,87,87.0
0.47862348316527348,k_A,2,14,6,8,86,86.0
0.54235141023549704,k_A,16,0,7,8,85,85.0
0.54306684981238118,k_A,14,18,8,8,84,84.0
0.55082760924116481,k_A,6,14,9,8,83,83.0
0.60315286055253647,k_A,10,2,10,8,82,82.0
0.64914371772474633,k_A,18,2,11,8,81,81.0
0.68030864999049945,k_B,2,6,11,9,80,80.0
0.71673187428191643,k_A,14,4,12,9,79,79.0
0.72890453190990534,k_B,8,12,12,10,78,78.0
0.82006630458295049,k_A,8,0,13,10,77,77.0
0.83014237026244009,k_B,18,12,13,11,76,76.0
0.8805172760619655,k_B,16,2,13,12,75,75.0
0.88629607968459767,k_A,6,16,14,12,74,74.0
0.9127487879363575,k_A,4,8,15,12,73,73.0
0.94099203887079663,k_B,0,8,15,13,72,72.0
1.024175980833631,k_A,14,0,16,13,71,71.0
1.0409066342517383,k_B,18,10,16,14,70,70.0
1.0471293053514195,k_A,8,16,17,14,69,69.0
1.0479089957531627,k_A,16,18,18,14,68,68.0
1.0791625954374318,k_A,18,6,19,14,67,67.0
1.1469398133497879,k_B,6,2,19,15,66,66.0
1.1641257665005458,k_B,0,12,19,16,65,65.0
1.1837154404770052,k_B,8,10,19,17,64,64.0
1.2039911753812418,k_A,10,10,20,17,63,63.0
1.2094838727420598,k_B,12,16,20,18,62,62.0
1.24424899642905,k_B,14,6,20,19,61,61.0
1.2663035035667012,k_B,4,10,20,20,60,60.0
1.2902442862579679,k_B,0,10,20,21,59,59.0
1.3170099568444356,k_A,16,8,21,21,58,57.99999999999999
1.3517690638310154,k_B,16,6,21,22,57,56.99999999999999
1.402262047283696,k_A,10,4,22,22,56,56.00000000000001
1.4325770083710321,k_A,12,8,23,22,55,55.00000000000001
1.4382213275302818,k_B,16,16,23,23,54,54.0
1.4860984675297806,k_A,18,4,24,23,53,53.0
1.5033681317244689,k_B,16,12,24,24,52,52.0
1.5270082741221593,k_A,4,12,25,24,51,51.0
1.5524025641375114,k_Bx,0,12,25,23,52,52.0
1.6746590725179515,k_B,6,0,25,24,51,51.0
1.6926674296370439,k_B,0,14,25,25,50,50.0
1.7248179397789412,k_B,18,8,25,26,49,49.0
