Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
3.5076629904248371e-06,k_B,18,18,0,1,99,99.0
0.0020147532047679315,k_A,6,6,1,1,98,98.0
0.0064725794674534622,k_B,16,0,1,2,97,97.0
0.0074608376987776977,k_B,16,10,1,3,96,96.0
0.0075628517827084889,k_A,8,18,2,3,95,95.0
0.010453271375730964,k_A,2,4,3,3,94,94.0
0.011477366293278831,k_B,14,10,3,4,93,93.0
0.012436400365695153,k_B,0,12,3,5,92,92.0
0.01447334107526166,k_A,8,6,4,5,91,91.0
0.015035771619911358,k_B,8,14,4,6,90,90.0
0.015760467655305414,k_B,16,12,4,7,89,89.0
0.025437687788421433,k_B,0,0,4,8,88,88.0
0.026063390632316892,k_B,4,14,4,9,87,87.0
0.027274967433337943,k_B,4,10,4,10,86,86.0
0.028838453188066816,k_A,8,8,5,10,85,85.0
0.030074604748828896,k_Bx,4,10,5,9,86,86.0
0.030797443035751392,k_A,18,12,6,9,85,85.0
0.032124882311068644,k_A,0,10,7,9,84,84.0
0.032162668839154612,k_B,14,18,7,10,83,83.0
0.033032746223046118,k_A,8,12,8,10,82,82.0
0.03340935455221547,k_B,4,16,8,11,81,81.0
0.036012132437594123,k_A,12,4,9,11,80,80.0
0.036058404583239168,k_B,12,18,9,12,79,79.0
0.044163595823050385,k_A,4,0,10,12,78,78.0
0.044685567009456195,k_A,14,14,11,12,77,77.0
0.047677714452795304,k_B,4,4,11,13,76,76.0
0.049995486082188845,k_B,2,6,11,14,75,75.0
0.051341593364299144,k_A,2,10,12,14,74,74.0
0.054008929471245387,k_A,14,4,13,14,73,73.0
0.059163277216597983,k_Bx,16,0,13,13,74,74.0
0.059204688029980586,k_Bx,14,18,13,12,75,75.0
0.059585473336858458,k_B,6,16,13,13,74,74.0
0.059661593442937783,k_B,10,18,13,14,73,73.0
0.061568737438700283,k_A,18,6,14,14,72,72.0
0.063924699165553711,k_Bx,2,6,14,13,73,73.0
0.066164646614847444,k_B,4,6,14,14,72,72.0
0.067101203820518471,k_A,6,12,15,14,71,71.0
0.072843173526953797,k_B,12,0,15,15,70,70.0
0.077225840378008323,k_A,4,2,16,15,69,69.0
0.080081672596181736,k_A,10,4,17,15,68,68.0
0.084593349903388584,k_B,2,2,17,16,67,67.0
0.084634352869283475,k_B,14,18,17,17,66,66.0
0.084712431053208692,k_Bx,10,18,17,16,67,67.0
0.08681011752098719,k_A,16,6,18,16,66,66.0
0.091569481623256954,k_B,0,2,18,17,65,65.0
0.09260451402955068,k_B,4,12,18,18,64,64.0
0.10102213399647304,k_Ax,4,0,17,18,65,65.0
0.10116087803016256,k_B,4,18,17,19,64,64.0
0.10202039733424971,k_B,14,12,17,20,63,63.0
0.10320512675197686,k_B,12,10,17,21,62,62.0
0.11110157208333739,k_B,4,0,17,22,61,61.0
0.11558648424931764,k_A,8,2,18,22,60,60.0
0.11646328120742665,k_Bx,16,12,18,21,61,61.0
0.12131323877132376,k_Bx,2,2,18,20,62,62.0
0.12559282954362866,k_A,10,2,19,20,61,61.0
0.12863623958738973,k_Ax,10,4,18,20,62,62.0
0.12865805178464432,k_B,16,18,18,21,61,61.0
0.12938374158285293,k_Bx,4,14,18,20,62,62.0
0.13092864719685707,k_A,18,8,19,20,61,61.0
0.13281901870426732,k_B,4,8,19,21,60,60.0
0.13392140236419131,k_B,2,12,19,22,59,59.0
0.13478798578728171,k_Ax,18,12,18,22,60,60.0
0.13841675191366834,k_B,18,2,18,23,59,59.0
0.13863457886601865,k_B,18,16,18,24,58,57.99999999999999
0.14308341063649455,k_B,6,2,18,25,57,56.99999999999999
0.14401706822051649,k_A,16,12,19,25,56,56.00000000000001
0.14909232418477042,k_Bx,0,2,19,24,57,56.99999999999999
0.16185121908206995,k_Bx,0,0,19,23,58,57.99999999999999
0.16654041719226076,k_A,2,2,20,23,57,56.99999999999999
0.16928987101369999,k_B,18,4,20,24,56,56.00000000000001
0.17163972619405479,k_A,12,6,21,24,55,55.00000000000001
0.17273812882359843,k_Ax,8,12,20,24,56,56.00000000000001
0.17286021752110345,k_B,6,18,20,25,55,55.00000000000001
0.17695501386682802,k_A,14,2,21,25,54,54.0
0.17766270792914979,k_Bx,8,14,21,24,55,55.00000000000001
0.17884507193684582,k_Bx,2,12,21,23,56,56.00000000000001
0.18053124153528533,k_B,16,8,21,24,55,55.00000000000001
0.18250038210880676,k_Ax,8,8,20,24,56,56.00000000000001
0.18272304838819325,k_B,16,16,20,25,55,55.00000000000001
0.18275349375397473,k_Bx,16,18,20,24,56,56.00000000000001
0.18317128571021118,k_Bx,4,16,20,23,57,56.99999999999999
0.18410377880725121,k_A,18,12,21,23,56,56.00000000000001
0.18654425625763787,k_B,10,6,21,24,55,55.00000000000001
0.19017093814264893,k_Ax,2,4,20,24,56,56.00000000000001
0.19019532738881686,k_B,16,18,20,25,55,55.00000000000001
0.19292431138329968,k_B,0,6,20,26,54,54.0
0.19309351741282685,k_A,2,18,21,26,53,53.0
0.1952573192771892,k_A,2,8,22,26,52,52.0
0.19759625926071059,k_Ax,16,6,21,26,53,53.0
0.19826748826733728,k_A,10,14,22,26,52,52.0
0.20089826075721687,k_Bx,4,6,22,25,53,53.0
0.20093808644161051,k_Bx,14,18,22,24,54,54.0
0.20223744438950872,k_Bx,14,10,22,23,55,55.00000000000001
0.20427807282187707,k_Bx,4,8,22,22,56,56.00000000000001
0.20513986874142009,k_Ax,18,12,21,22,57,56.99999999999999
0.2097889612451623,k_Ax,4,2,20,22,58,57.99999999999999
0.21112029846324357,k_B,10,10,20,23,57,56.99999999999999
0.21246015747816796,k_Bx,12,10,20,22,58,57.99999999999999
0.2128159033597106,k_A,8,16,21,22,57,56.99999999999999
0.21337623128791183,k_Ax,14,14,20,22,58,57.99999999999999
0.21449395160836465,k_B,2,12,20,23,57,56.99999999999999
0.21776575074109675,k_B,6,4,20,24,56,56.00000000000001
0.21932921008004067,k_Ax,2,10,19,24,57,56.99999999999999
0.22104439440373924,k_A,14,8,20,24,56,56.00000000000001
0.23208504200570432,k_B,0,0,20,25,55,55.00000000000001
0.2349886843375755,k_Bx,18,4,20,24,56,56.00000000000001
0.23532719019113554,k_Ax,8,16,19,24,57,56.99999999999999
0.23714662381387042,k_B,10,8,19,25,56,56.00000000000001
0.24428434119775158,k_B,8,0,19,26,55,55.00000000000001
0.24711779543766896,k_Bx,0,6,19,25,56,56.00000000000001
0.25102661668622261,k_Bx,18,2,19,24,57,56.99999999999999
0.25502237788827131,k_B,16,2,19,25,56,56.00000000000001
0.25602099995660982,k_A,12,12,20,25,55,55.00000000000001
0.25831936545334311,k_A,16,6,21,25,54,54.0
0.25833509240167596,k_Bx,16,18,21,24,55,55.00000000000001
0.26624578708461488,k_B,6,0,21,25,54,54.0
0.27218814625086213,k_B,16,0,21,26,53,53.0
0.2729297255408995,k_B,8,14,21,27,52,52.0
0.27961829121139076,k_A,14,0,22,27,51,51.0
0.28005956021649647,k_B,4,16,22,28,50,50.0
0.28073359500760076,k_B,12,14,22,29,49,49.0
0.28710348998913204,k_Bx,16,0,22,28,50,50.0
0.28710867567328441,k_Bx,18,18,22,27,51,51.0
0.2893349350654687,k_B,0,8,22,28,50,50.0
0.29634616836938471,k_Bx,12,0,22,27,51,51.0
0.29710055894152504,k_B,6,14,22,28,50,50.0
0.29710065407540182,k_B,18,18,22,29,49,49.0
0.29729502344860109,k_Ax,2,18,21,29,50,50.0
0.29741700672697619,k_A,10,18,22,29,49,49.0
0.29886755707489965,k_Bx,10,10,22,28,50,50.0
0.30073186963451137,k_B,12,8,22,29,49,49.0
0.3063301618819208,k_A,0,2,23,29,48,48.0
0.31226900499251004,k_A,18,0,24,29,47,47.0
0.31351859243286628,k_Bx,0,12,24,28,48,48.0
0.31780550351390985,k_A,18,2,25,28,47,47.0
0.31802947998541298,k_B,0,18,25,29,46,46.0
0.31993127146263844,k_Ax,18,8,24,29,47,47.0
0.32097859020791891,k_B,10,12,24,30,46,46.0
0.32272027773589468,k_B,2,10,24,31,45,45.0
0.32410511123079838,k_B,14,10,24,32,44,44.0
0.32463988706784236,k_B,0,16,24,33,43,43.0
0.32637736934374445,k_A,4,10,25,33,42,42.0
0.33153065539943061,k_Ax,8,2,24,33,43,43.0
0.33287696535622807,k_A,18,10,25,33,42,42.0
0.33325720301383316,k_B,10,16,25,34,41,41.0
0.33538858120163839,k_A,6,8,26,34,40,40.0
0.33791482961824487,k_Ax,12,6,25,34,41,41.0
0.34028142960980406,k_Ax,16,6,24,34,42,42.0
0.34598997095747902,k_Ax,2,2,23,34,43,43.0
0.34625488232077922,k_Bx,16,16,23,33,44,44.0
0.3475653287883555,k_Bx,16,10,23,32,45,45.0
0.34978317375426499,k_Ax,18,6,22,32,46,46.0
0.3508185841447628,k_Bx,10,12,22,31,47,47.0
0.3515785927281519,k_B,4,14,22,32,46,46.0
0.35755136124754178,k_Ax,18,0,21,32,47,47.0
0.35813372108745239,k_B,16,14,21,33,46,46.0
0.36156849899228505,k_B,8,4,21,34,45,45.0
0.36338630533286975,k_Ax,14,8,20,34,46,46.0
0.36439983872116005,k_A,10,12,21,34,45,45.0
0.36499054030767353,k_Bx,16,14,21,33,46,46.0
0.37676666740490578,k_A,2,0,22,33,45,45.0
0.37762008020499188,k_B,0,14,22,34,44,44.0
