Time (ps),Event,x position,y position,Running Coverage - A,Running Coverage - B,empty sites,% coverage
0.0,start,0,0,0,0,100,100.0
0.28965497664161971,k_A,14,8,1,0,99,99.0
1.2845804045338181,k_B,14,0,1,1,98,98.0
1.8865569408621286,k_B,2,4,1,2,97,97.0
2.3704256403855184,k_B,18,4,1,3,96,96.0
2.8358744187315881,k_B,2,6,1,4,95,95.0
4.0592786685222748,k_A,8,0,2,4,94,94.0
5.4830208401886633,k_B,4,0,2,5,93,93.0
5.5835155659489963,k_B,16,14,2,6,92,92.0
5.5885962551293558,k_B,16,18,2,7,91,91.0
5.8754203464048311,k_B,0,10,2,8,90,90.0
6.091425338234254,k_B,18,10,2,9,89,89.0
7.093707262225796,k_B,18,0,2,10,88,88.0
7.3350457082460263,k_B,12,10,2,11,87,87.0
7.3856593428721995,k_B,16,16,2,12,86,86.0
7.6542630636084743,k_A,6,10,3,12,85,85.0
7.8236370737885652,k_B,14,12,3,13,84,84.0
7.852074226191073,k_A,6,18,4,13,83,83.0
9.3892958993819953,k_Bx,4,0,4,12,84,84.0
9.50946318863679,k_A,10,14,5,12,83,83.0
9.6842623788114537,k_B,10,12,5,13,82,82.0
9.8922195072930563,k_A,2,12,6,13,81,81.0
10.797370475736281,k_A,4,2,7,13,80,80.0
