Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
0.88,-0.722125218073,0.00134311473139,-0.723468332805,4.13573106999
0.89,-0.722125212936,0.00135220653117,-0.723477419467,4.56230423379
0.9,-0.722125204838,0.00135709486663,-0.723482299705,4.99197375562
0.91,-0.722125193934,0.00135789715317,-0.723483091088,5.42224009839
0.92,-0.722125180404,0.00135477595637,-0.72347995636,5.85078053203
0.93,-0.722125164448,0.00134793621376,-0.723473100662,6.27546314853
0.94,-0.722125146289,0.00133762208607,-0.723462768375,6.6943581789
0.95,-0.722125126164,0.0013241134917,-0.723449239655,7.10574665246
0.96,-0.722125104321,0.00130772237816,-0.723432826699,7.50812646538
0.97,-0.72212508102,0.00128878878312,-0.723413869803,7.90021594957
0.98,-0.722125056526,0.00126767673633,-0.723392733262,8.28095505258
0.99,-0.722125031107,0.00124477005154,-0.723369801158,8.64950425609
1.0,-0.72212500503,0.00122046805483,-0.723345473085,9.00524137336
1.01,-0.722124978563,0.00119518129318,-0.723320159857,9.34775637626
1.02,-0.722124951969,0.00116932726361,-0.723294279233,9.67684440886
1.03,-0.722124925502,0.00114332620027,-0.723268251703,9.99249714882
1.04,-0.722124899412,0.00111759695346,-0.723242496365,10.294892678
1.05,-0.722124873935,0.00109255299098,-0.723217426926,10.5843840223
1.06,-0.722124849299,0.00106859854941,-0.723193447849,10.8614865134
1.07,-0.722124825719,0.0010461249594,-0.723170950678,11.1268641168
1.08,-0.722124803394,0.0010255071663,-0.72315031056,11.3813148498
1.09,-0.722124782511,0.00100710046466,-0.723131882976,11.6257553853
1.1,-0.722124763242,0.000991237462344,-0.723116000705,11.861204876
1.11,-0.722124745742,0.000978225288138,-0.72310297103,12.0887679117
1.12,-0.72212473015,0.000968343054058,-0.723093073204,12.3096162125
1.13,-0.722124716587,0.000961839582103,-0.723086556169,12.5249677367
1.14,-0.722124705159,0.000958931403328,-0.723083636562,12.7360582977
1.15,-0.722124695954,0.000959801035724,-0.723084496989,12.9440802572
1.16,-0.722124689041,0.000964595546083,-0.723089284587,13.1497971163
1.17,-0.722124684473,0.000973425399969,-0.723098109873,13.3586011152
1.18,-0.722124682285,0.000986363602896,-0.723111045887,13.566295982
1.19,-0.722124682492,0.00100344513502,-0.723128127627,13.7774238663
1.2,-0.722124685093,0.00102466668084,-0.723149351774,13.9924965692
1.21,-0.722124690069,0.00104998665472,-0.723174676724,14.2123538643
1.22,-0.722124697382,0.00107932552241,-0.723204022904,14.4268352259
1.23,-0.722124706977,0.00111256641783,-0.723237273395,14.6614215876
1.24,-0.72212471878,0.00114955605404,-0.723274274834,14.8978853073
1.25,-0.722124732702,0.00119010592615,-0.723314838628,15.1437822082
1.26,-0.722124748632,0.00123399380304,-0.723358742435,15.3996622318
1.27,-0.722124766446,0.0012809655042,-0.723405731951,15.6660542654
1.28,-0.722124786002,0.00133073695602,-0.723455522958,15.9433833922
1.29,-0.72212480714,0.00138299652122,-0.723507803661,16.2319534296
1.3,-0.722124829686,0.00143740759322,-0.723562237279,16.5319391795
1.31,-0.72212485345,0.00149361144531,-0.723618464895,16.8433821225
1.32,-0.722124878227,0.00155123032299,-0.72367610855,17.1661881982
1.33,-0.7221249038,0.00160987076499,-0.723734774565,17.5001272516
1.34,-0.722124929939,0.00166912713657,-0.723794057075,17.8448339829
1.35,-0.722124956402,0.00172858535565,-0.723853541757,18.1998103242
1.36,-0.722124982938,0.00178782678964,-0.723912809728,18.5644291982
1.37,-0.72212500929,0.00184643229768,-0.723971441588,18.9379396213
1.38,-0.722125035192,0.00190398638978,-0.724029021582,19.3194731199
1.39,-0.722125060377,0.00196008147112,-0.724085141848,19.7080514192
1.4,-0.722125084574,0.00201432213633,-0.72413940671,20.1025953602
1.41,-0.722125107515,0.00206632947525,-0.72419143699,20.5019349892
1.42,-0.722125128936,0.00211574534838,-0.724240874284,20.9048207549
1.43,-0.722125148578,0.0021622365873,-0.724287385165,21.3099357358
1.44,-0.722125166195,0.00220549907227,-0.724330665267,21.7159088084
